"id";"SupportingDocURL";"SupportingDocName";"PageURL";"SupportingMaterialDescription";"MeetingIDValue";"ItemID";"FileID"
"1554";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=39191";"APPLICATION TO DEMOLISH 488-500 BANK STREET, LOCAT - Primary-Application to demolish a building and to construct a new building in the Centretown Heritage Conservation District at 488 -500 Bank Street.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124529";"APPLICATION TO DEMOLISH 488-500 BANK STREET, LOCATED WITHIN THE CENTRETOWN HERITAGE CONSERVATION DISTRICT AND TO CONSTRUCT A NEW BUILDING, ACCORDING TO FINAL PLANS BY CORE ARCHITECTS RECEIVED DECEMBER 12, 2013";"2452";"124529";"39191"
"1555";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=39192";"DESIGNATION OF THE BRIARCLIFFE HERITAGE CONSERVATI - Document 2 Briarcliffe HCD Study and Plan.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124532";"DESIGNATION OF THE BRIARCLIFFE HERITAGE CONSERVATION DISTRICT";"2452";"124532";"39192"
"1556";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=39193";"DESIGNATION OF THE BRIARCLIFFE HERITAGE CONSERVATI - Primary-Designation of the Briarcliffe Heritage Conservation District under Part V of the Ontario Heritage Act.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124532";"DESIGNATION OF THE BRIARCLIFFE HERITAGE CONSERVATION DISTRICT";"2452";"124532";"39193"
"1557";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=39194";"DESIGNATION OF RUINS AND CEMETERY, OLD ST. MARY’S  - Primary-Designation of St Mary’s Anglican Church Ruins, Pinhey’s Point, under Part IV of the Ontario Heritage Act.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124975";"DESIGNATION OF RUINS AND CEMETERY, OLD ST. MARY’S ANGLICAN CHURCH, 269 PINHEY POINT ROAD, UNDER PART IV OF THE ONTARIO HERITAGE ACT";"2452";"124975";"39194"
"1558";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41276";"Confirmatin of Minutes 27 - englishminutes27.doc";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127025";"Confirmatin of Minutes 27";"2424";"127025";"41276"
"1559";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41277";"Confirmatin of Minutes 27 - frenchminutes27.doc";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127025";"Confirmatin of Minutes 27";"2424";"127025";"41277"
"1560";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41278";"KANATA NORTH BUSINESS PARK IMPROVEMENT AREA BOARD  - Primary-Appointments to the Kanata North Business Park Improvement Area Board of Management.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125349";"KANATA NORTH BUSINESS PARK IMPROVEMENT AREA BOARD OF MANAGEMENT - APPOINTMENTS";"2424";"125349";"41278"
"1561";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41279";"APPOINTMENT TO THE BELLS CORNERS BUSINESS IMPROVEM - Primary-Appointments to the Bells Corners BIA Board of Management.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126601";"APPOINTMENT TO THE BELLS’ CORNERS BUSINESS IMPROVEMENT AREA BOARD OF MANAGEMENT";"2424";"126601";"41279"
"1562";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41280";"SINKING FUND LEVIES - Primary-Sinking Fund Levies.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125009";"SINKING FUND LEVIES";"2424";"125009";"41280"
"1563";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41281";"DELEGATION OF AUTHORITY – CONTRACTS AWARDED FOR TH - Primary-2012 Q3 Delegation of Authority Report - Contracts Awarded for the period July 1, 2012 to September 30, 2012.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=122946";"DELEGATION OF AUTHORITY – CONTRACTS AWARDED FOR THE PERIOD JULY 1, 2012 TO SEPTEMBER 30, 2012";"2424";"122946";"41281"
"1564";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41282";"DELEGATION OF AUTHORITY – CONTRACTS AWARDED FOR TH - 2012 Q3 DOA Report - Spreadsheet of contracts awarded.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=122946";"DELEGATION OF AUTHORITY – CONTRACTS AWARDED FOR THE PERIOD JULY 1, 2012 TO SEPTEMBER 30, 2012";"2424";"122946";"41282"
"1565";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41283";"MUNICIPAL INFRASTRUCTURE INVESTMENT INITIATIVE – S - Primary-Municipal Infrastructure Investment Initiative - Submission of Expression of Interest for Provincial Funding.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126934";"MUNICIPAL INFRASTRUCTURE INVESTMENT INITIATIVE – SUBMISSION OF EXPRESSION OF INTEREST FOR PROVINCIAL FUNDING";"2424";"126934";"41283"
"1566";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41284";"BAYVIEW YARDS REDEVELOPMENT DIRECTIONS - Primary-Bayview Yards Redevelopment Directions.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126535";"BAYVIEW YARDS REDEVELOPMENT DIRECTIONS";"2424";"126535";"41284"
"1567";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41285";"BAYVIEW YARDS REDEVELOPMENT DIRECTIONS - Bayview.ppt";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126535";"BAYVIEW YARDS REDEVELOPMENT DIRECTIONS";"2424";"126535";"41285"
"1568";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41286";"BAYVIEW YARDS REDEVELOPMENT DIRECTIONS - Dépôt Bayview.ppt";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126535";"BAYVIEW YARDS REDEVELOPMENT DIRECTIONS";"2424";"126535";"41286"
"1569";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41287";"BROWNFIELDS PROPERTY TAX ASSISTANCE/ REHABILITATIO - Primary-Brownfields Property Tax Assistance/Rehabilitation Grant Application – Greenbank Self Storage Corporation - 300 Greenbank Road.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124188";"BROWNFIELDS PROPERTY TAX ASSISTANCE/ REHABILITATION GRANT/DEVELOPMENT CHARGE REDUCTION PROGRAM  APPLICATION – GREENBANK SELF STORAGE CORPORATION – 300 GREENBANK ROAD. (FILE NO. F18-04-12-GREE)";"2424";"124188";"41287"
"1570";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41290";"BROWNFIELDS REHABILITATION GRANT AND DEVELOPMENT C - Primary-Brownfields Property Tax Assistance/Rehabilitation Grant Application – “Sonia by the Rideau” Longwood Building Corporation – 350 Montgomery Street.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124186";"BROWNFIELDS REHABILITATION GRANT AND DEVELOPMENT CHARGE REDUCTION PROGRAM APPLICATION – SONIA BY THE RIVER INC – 350 MONTGOMERY STREET (FILE NO. F18-04-12-MONT)";"2424";"124186";"41290"
"1571";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41293";"BROWNFIELDS REHABILITATION GRANT/DEVELOPMENT CHARG - Primary-Brownfields Property Tax Assistance/Rehabilitation Grant Application – Nicholas Heins Development – 345 - 357 Booth Street.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124184";"BROWNFIELDS REHABILITATION GRANT/DEVELOPMENT CHARGE REDUCTION PROGRAM APPLICATION – 345 BOOTH STREET LIMITED – 347-357 BOOTH STREET (FILE NO. F18-04-12-BOOT)";"2424";"124184";"41293"
"1572";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41296";"SALE OF LAND – 1021 THOMAS SPRATT PLACE - Primary-Sale of Land - 1021 Thomas Spratt Place.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=122948";"SALE OF LAND – 1021 THOMAS SPRATT PLACE";"2424";"122948";"41296"
"1573";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41297";"TAX REBATE FOR VACANT COMMERCIAL PROPERTIES - Primary-TAX REBATE FOR VACANT COMMERCIAL PROPERTIES.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=123559";"TAX REBATE FOR VACANT COMMERCIAL PROPERTIES";"2424";"123559";"41297"
"1574";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41445";"Confirmation of the Minutes of the regular meeting - englishminutes47(DRAFT).doc";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127039";"Confirmation of the Minutes of the regular meeting of 19 December 2012.";"2480";"127039";"41445"
"1575";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41446";"Confirmation of the Minutes of the regular meeting - frenchminutes47(DRAFT).doc";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127039";"Confirmation of the Minutes of the regular meeting of 19 December 2012.";"2480";"127039";"41446"
"1576";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41447";"REVIEW OF THE POOL ENCLOSURE BY- LAW, 2001-259 - 01 - ACS2012-PAI-PGM-0114 Pool Enclosure By Law.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127104";"REVIEW OF THE POOL ENCLOSURE BY- LAW, 2001-259 ";"2480";"127104";"41447"
"1577";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41448";"REVIEW OF THE POOL ENCLOSURE BY- LAW, 2001-259 - 01 - ACS2012-PAI-PGM-0114 Pool_ARAC_EXTRACT.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127104";"REVIEW OF THE POOL ENCLOSURE BY- LAW, 2001-259 ";"2480";"127104";"41448"
"1578";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41449";"REVIEW OF THE POOL ENCLOSURE BY- LAW, 2001-259 - 01 - ACS2012-PAI-PGM-0114 Pool_PEC_EXTRACT.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127104";"REVIEW OF THE POOL ENCLOSURE BY- LAW, 2001-259 ";"2480";"127104";"41449"
"1579";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41450";"REPORT ON THE JURY RECOMMENDATIONS ARISING OUT OF  - 01 - ACS2012-CMR-LEG-0012 Audette Inquiry.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127105";"REPORT ON THE JURY RECOMMENDATIONS ARISING OUT OF THE CORONER’S INQUEST INTO THE DEATH OF JÉRÉMIE AUDETTE, JULY 28, 2010";"2480";"127105";"41450"
"1580";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41451";"REPORT ON THE JURY RECOMMENDATIONS ARISING OUT OF  - 01 - ACS2012-CMR-LEG-0012 Audette Inquiry_ARAC_EXTRACT.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127105";"REPORT ON THE JURY RECOMMENDATIONS ARISING OUT OF THE CORONER’S INQUEST INTO THE DEATH OF JÉRÉMIE AUDETTE, JULY 28, 2010";"2480";"127105";"41451"
"1581";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41452";"REPORT ON THE JURY RECOMMENDATIONS ARISING OUT OF  - 01 - ACS2012-CMR-LEG-0012 Audette Inquiry_PEC_EXTRACT.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127105";"REPORT ON THE JURY RECOMMENDATIONS ARISING OUT OF THE CORONER’S INQUEST INTO THE DEATH OF JÉRÉMIE AUDETTE, JULY 28, 2010";"2480";"127105";"41452"
"1582";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41453";"REPORT ON THE JURY RECOMMENDATIONS ARISING OUT OF  - Item 1 - Document 1 Audette Verdict.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127105";"REPORT ON THE JURY RECOMMENDATIONS ARISING OUT OF THE CORONER’S INQUEST INTO THE DEATH OF JÉRÉMIE AUDETTE, JULY 28, 2010";"2480";"127105";"41453"
"1583";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41454";"OTTAWA RIVER ACTION PLAN – STATUS UPDATE - ReportCoverPage02-ORAPupdate.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127096";"OTTAWA RIVER ACTION PLAN – STATUS UPDATE";"2480";"127096";"41454"
"1584";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41455";"OTTAWA RIVER ACTION PLAN – STATUS UPDATE - 02 - FINAL - ACS2013-COS-ESD-0002 - ORAP Progress Update[1].docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127096";"OTTAWA RIVER ACTION PLAN – STATUS UPDATE";"2480";"127096";"41455"
"1585";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41456";"OTTAWA RIVER ACTION PLAN – STATUS UPDATE - 02 - FINAL - ACS2013-COS-ESD-0002 Plan daction de la rivière des outaouais FR.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127096";"OTTAWA RIVER ACTION PLAN – STATUS UPDATE";"2480";"127096";"41456"
"1586";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41457";"OTTAWA RIVER ACTION PLAN – STATUS UPDATE - 02 - Doc 1 ORAP roject and Financial Status_EN[1].pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127096";"OTTAWA RIVER ACTION PLAN – STATUS UPDATE";"2480";"127096";"41457"
"1587";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41458";"OTTAWA RIVER ACTION PLAN – STATUS UPDATE - 02 - Doc 1 ORAP roject and Financial Status_FR[1].pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127096";"OTTAWA RIVER ACTION PLAN – STATUS UPDATE";"2480";"127096";"41458"
"1588";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41459";"COMBINED SEWAGE STORAGE TUNNEL ENVIRONMENTAL ASSES - ReportCoverPage03-CombinedSewer.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127097";"COMBINED SEWAGE STORAGE TUNNEL ENVIRONMENTAL ASSESSMENT – NOTICE OF COMPLETION – OTTAWA RIVER ACTION PROJECT NO. 3";"2480";"127097";"41459"
"1589";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41460";"COMBINED SEWAGE STORAGE TUNNEL ENVIRONMENTAL ASSES - 03 - FINAL - ACS2013-PAI-INF-0002 (CSST)[1].docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127097";"COMBINED SEWAGE STORAGE TUNNEL ENVIRONMENTAL ASSESSMENT – NOTICE OF COMPLETION – OTTAWA RIVER ACTION PROJECT NO. 3";"2480";"127097";"41460"
"1590";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41461";"COMBINED SEWAGE STORAGE TUNNEL ENVIRONMENTAL ASSES - 03 - Doc 1 - rpt_ESR_Rev 11[1].pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127097";"COMBINED SEWAGE STORAGE TUNNEL ENVIRONMENTAL ASSESSMENT – NOTICE OF COMPLETION – OTTAWA RIVER ACTION PROJECT NO. 3";"2480";"127097";"41461"
"1591";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41462";"COMBINED SEWAGE STORAGE TUNNEL ENVIRONMENTAL ASSES - 03 - Doc 2 - Figure of CSST[1].pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127097";"COMBINED SEWAGE STORAGE TUNNEL ENVIRONMENTAL ASSESSMENT – NOTICE OF COMPLETION – OTTAWA RIVER ACTION PROJECT NO. 3";"2480";"127097";"41462"
"1592";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41463";"COMBINED SEWAGE STORAGE TUNNEL ENVIRONMENTAL ASSES - 03 - Doc 3 - Project Schedule for CSST[1].pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127097";"COMBINED SEWAGE STORAGE TUNNEL ENVIRONMENTAL ASSESSMENT – NOTICE OF COMPLETION – OTTAWA RIVER ACTION PROJECT NO. 3";"2480";"127097";"41463"
"1593";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41464";"GREEN BUILDING POLICY – 2012 STATUS REPORT - ReportCoverPage04-GreenBuilding.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127152";"GREEN BUILDING POLICY – 2012 STATUS REPORT";"2480";"127152";"41464"
"1594";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41465";"GREEN BUILDING POLICY – 2012 STATUS REPORT - 04 - FINAL - ACS2013-PAI-INF-0006 - Green Building Report for Nov 2012[2].docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127152";"GREEN BUILDING POLICY – 2012 STATUS REPORT";"2480";"127152";"41465"
"1595";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41466";"MUNICIPAL INFRASTRUCTURE INVESTMENT INITIATIVE – S - Report Cover Page - 01 - Muncipal Infrastructure Investment Initiative.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126951";"MUNICIPAL INFRASTRUCTURE INVESTMENT INITIATIVE – SUBMISSION OF EXPRESSION OF INTEREST FOR PROVINCIAL FUNDING ";"2480";"126951";"41466"
"1596";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41467";"MUNICIPAL INFRASTRUCTURE INVESTMENT INITIATIVE – S - 01 - ACS2013-PAI-INF-0005 Municipal Infrastructure.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126951";"MUNICIPAL INFRASTRUCTURE INVESTMENT INITIATIVE – SUBMISSION OF EXPRESSION OF INTEREST FOR PROVINCIAL FUNDING ";"2480";"126951";"41467"
"1597";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41468";"BAYVIEW YARDS REDEVELOPMENT DIRECTIONS - Report Cover Page - 02 - Bayview Yards Redevelopment Directions.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126965";"BAYVIEW YARDS REDEVELOPMENT DIRECTIONS";"2480";"126965";"41468"
"1598";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41469";"BAYVIEW YARDS REDEVELOPMENT DIRECTIONS - 02 - ACS2013-PAI-PGM-0035 - Bayview Yard.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126965";"BAYVIEW YARDS REDEVELOPMENT DIRECTIONS";"2480";"126965";"41469"
"1599";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41470";"BAYVIEW YARDS REDEVELOPMENT DIRECTIONS - 02a - Extract of Minutes.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126965";"BAYVIEW YARDS REDEVELOPMENT DIRECTIONS";"2480";"126965";"41470"
"1600";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41471";"SALE OF LAND – 1021 THOMAS SPRATT PLACE - Report Cover Page - 03 - Sale of Land - 1021 Thomas Spratt Place.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127106";"SALE OF LAND – 1021 THOMAS SPRATT PLACE";"2480";"127106";"41471"
"1601";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41472";"SALE OF LAND – 1021 THOMAS SPRATT PLACE - 03 - ACS2013-PAI-REP-0001-Thomas Spratt.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127106";"SALE OF LAND – 1021 THOMAS SPRATT PLACE";"2480";"127106";"41472"
"1602";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41473";"ZONING - 2 THE PARKWAY - 1 - ACS2012-PAI-PGM-0158 -REVISED Parkway.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127101";"ZONING - 2 THE PARKWAY";"2480";"127101";"41473"
"1603";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41474";"ZONING - 2 THE PARKWAY - 1 - The Parkway ZBA-Community Assc Comments Doc 9.pdf";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127101";"ZONING - 2 THE PARKWAY";"2480";"127101";"41474"
"1604";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41475";"ZONING - 2 THE PARKWAY - 1 - Parkway -CA Comments Addendum - Doc 10.doc";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127101";"ZONING - 2 THE PARKWAY";"2480";"127101";"41475"
"1605";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41476";"ZONING – PART OF 5357 FERNBANK ROAD - 2 - ACS2013-PAI-PGM-0001 Zoning 5357 Fernbank.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127102";"ZONING – PART OF 5357 FERNBANK ROAD";"2480";"127102";"41476"
"1606";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41477";"ZONING - 19 CENTREPOINTE DRIVE - 5 - ACS2013-PAI-PGM-0022 Zoning 19 Centrepoint.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127103";"ZONING - 19 CENTREPOINTE DRIVE";"2480";"127103";"41477"
"1607";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41478";"ZONING – 131, 135 AND 137 HOLLAND AVENUE - Primary-Report Cover Page.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126541";"ZONING – 131, 135 AND 137 HOLLAND AVENUE";"2480";"126541";"41478"
"1608";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41479";"ZONING – 131, 135 AND 137 HOLLAND AVENUE - Zoning - 131 Holland Avenue.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126541";"ZONING – 131, 135 AND 137 HOLLAND AVENUE";"2480";"126541";"41479"
"1609";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41480";"ZONING – 131, 135 AND 137 HOLLAND AVENUE - minutes extract.doc";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126541";"ZONING – 131, 135 AND 137 HOLLAND AVENUE";"2480";"126541";"41480"
"1610";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41483";"ZONING - 6090 DOBSON LANE - 02 - ACS2013-PAI-PGM-0002 6090 Dobson Lane.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127088";"ZONING - 6090 DOBSON LANE";"2480";"127088";"41483"
"1611";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41484";"ZONING - 3390 DESSAINT STREET - 03 - ACS2013-PAI-PGM-0003 Dessaint St.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127089";"ZONING - 3390 DESSAINT STREET";"2480";"127089";"41484"
"1612";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41485";"COMMEMORATIVE NAMING PROPOSAL – MARTHA WEBBER TRAI - 01 - ACS2012-CMR-CCB-0084 Martha Webber.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127090";"COMMEMORATIVE NAMING PROPOSAL – MARTHA WEBBER TRAIL";"2480";"127090";"41485"
"1613";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41486";"COMMEMORATIVE NAMING PROPOSAL – MAJOR W. ROSS CHAM - 02 - ACS2012-CMR-CCB-0085 Major Ross Chamberlain.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127091";"COMMEMORATIVE NAMING PROPOSAL – MAJOR W. ROSS CHAMBERLAIN PARK";"2480";"127091";"41486"
"1614";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41487";"COMMEMORATIVE NAMING PROPOSAL – LOUIS TURNER PARK - 03 - ACS2012-CMR-CCB-0086 Louis Turner.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127092";"COMMEMORATIVE NAMING PROPOSAL – LOUIS TURNER PARK";"2480";"127092";"41487"
"1615";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41488";"CULTURAL FACILITIES FUNDING FOR GREAT CANADIAN THE - Primary-Report Cover Page 04 - ACS2013-COS-PRC-0001.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126374";"CULTURAL FACILITIES FUNDING FOR GREAT CANADIAN THEATRE COMPANY";"2480";"126374";"41488"
"1616";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41489";"CULTURAL FACILITIES FUNDING FOR GREAT CANADIAN THE - Cultural Facilities Funding for the Great Canadian Theatre Company.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126374";"CULTURAL FACILITIES FUNDING FOR GREAT CANADIAN THEATRE COMPANY";"2480";"126374";"41489"
"1617";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41490";"VETERANS’ ISSUES - 05 - ACS2013-CMR-CPS-0001 Veterans Housing.docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127094";"VETERANS’ ISSUES";"2480";"127094";"41490"
"1618";"http://app05.ottawa.ca/sirepub/view.aspx?cabinet=published_meetings&fileid=41491";"PROPOSED BUDGET POLICY FOR RATE SUPPORTED PROGRAMS - 01 - FINAL - ACS2012-CMR-FIN-0001 - 2013-4 Rate Budget Policy 3 Jan-2013 v.2[2].docx";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127095";"PROPOSED BUDGET POLICY FOR RATE SUPPORTED PROGRAMS";"2480";"127095";"41491"
